corr_b_beta,corr_b_share,corr_b_s,corr_b_behavior,auc,cliffs_delta,silhouette,variance_ratio,var_beta_star,extreme_isolated
0.8065097443350422,0.8282120930375119,0.0175307157368693,0.6129064844005774,0.7350746268656716,0.5141818181818182,0.09669402648496918,0.4016258216691728,0.03614783777748115,True
0.8462086866514442,0.8594138931590937,0.04775697764577425,0.6789648058947501,0.8498683055311677,0.5757575757575758,0.12016830386495995,0.5385363853789746,0.041567468185110264,True
0.8360874256880071,0.8423511391162853,0.08667741185304503,0.5621209355496222,0.8246268656716418,0.4732510288065844,0.08975031570971254,0.48246944814400805,0.03236881484074967,True
0.8045249786602605,0.8500667255835471,-0.03429087300079714,0.6006618656938503,0.8298946444249341,0.28510938602681724,0.1302234849052214,0.4226699790190096,0.0365367000656636,True
0.8113464947644773,0.8225319740385936,0.006723053430284251,0.6694835510398195,0.7706321334503952,0.43781818181818183,0.09264582845786777,0.3922765206762517,0.035904592770028866,True
0.8085250577212668,0.8624035325269283,0.10570848442582914,0.562576227102059,0.8075065847234417,0.5701587301587302,0.13050595946208862,0.5888070155826026,0.03590217785600358,True
0.7856265173670769,0.8279792670133796,-0.12832746069135442,0.6450008253787813,0.8268217734855137,0.3956363636363636,0.1635813935008536,0.5894410536534159,0.0459407655216036,True
0.7936222624729331,0.8486940453452327,0.05040015907121369,0.5936497933283336,0.8331870061457419,0.48694424841213835,0.12445909480661484,0.6546491714543988,0.03448048824256969,True
0.8359116085222076,0.8721027667174874,-0.10648301560934308,0.6247615107966787,0.8474539069359087,0.42156074014481093,0.12427915435846427,0.5115232096756714,0.03227398764902693,True
0.820099154970722,0.8129460007222017,0.02971468048903623,0.6806058647656679,0.8180421422300264,0.2875375375375375,0.10666864837198886,0.5239393377721071,0.04808834997002131,True
0.8244821801096124,0.8674014281332222,0.11879515921187303,0.6658425776215097,0.8290166812993854,0.5353805073431241,0.0882338769036881,0.40095605037187393,0.03261289589858701,True
0.8358613965628688,0.8414830511712033,-0.09777588765744472,0.6547984866752549,0.8549165935030729,0.424,0.10487971807152935,0.5009166501213899,0.04470432712426869,True
0.8361419557894574,0.8288127709075367,0.07906745610658658,0.6867971600204096,0.8665496049165935,0.4264007597340931,0.11802914064802399,0.8786743125091238,0.04884577630901551,True
